Company,Tag
POOMEX AGRO PLANTATION PRIVATE LIMITED,1
LACCADIVE BIOTECH INDIA PRIVATE LIMITED,1
KFK MOUNTAIN VIEW FARMS PRIVATE LIMITED,1
KASAMM AGRO FOODS INDIA PRIVATE LIMITED,1
BLESSED AGRO ORGANICS PRIVATE LIMITED,1
HERBAL GREEN SOLUTIONS PRIVATE LIMITED,1
RESAHE FARMER PRODUCER COMPANY LIMITED,1
BEING NATIVE AGRO PRODUCTS PRIVATE LIMITED,1
S A ABDUL AZEEZ TANNERIES PRIVATE LIMITED,1
PERUNDURAI LEATHER INDUSTRIES ECO SECURITY PRIVATE LIMITED,1
AL FATHAH LEATHERS PRIVATE LIMITED,1
K K S K HIDES PRIVATE LIMITED,1
P.R.S. LEATHERS PRIVATE LIMITED,1
IMPRESSIVE LEATHERS PRIVATE LIMITED,1
MARCCO LEATHERS PRIVATE LIMITED,1
FAZIL LEATHERS PRIVATE LIMITED,1
SAFIYA LEATHERS PRIVATE LIMITED,1
T M F LEATHERS PRIVATE LIMITED,1
R D R LEATHER INDUSTRIES PRIVATE LIMITED,1
DR AKIRA MIYAWAKI FOUNDATION,1
DHWARAGA PLANTATIONS PRIVATE LIMITED,1
MACHT MANAGEMENT SERVICES PRIVATE LIMITED,1
TAMILNADU FOREST PLANTATION CORPORATION LIMITED,1
ANUBHAV TIMBER PVT LTD,1
HAPPYWORLD ENTERPRISES PRIVATE LIMITED,1
WOODPLY (INDIA) PRIVATE LIMITED,1
PASUMALAI FARMS AND PLANTATIONS DEVELOPMENT PRIVATE LIMITED,1
KARGUVEL TIMBERS PRIVATE LIMITED,1
STALIN AGRO PLANTATIONS PRIVATE LIMITED,1
SADDLE-BACK ESTATES PRIVATE LIMITED,1
SSL TIMBER PRIVATE LIMITED,1
MADURA GREEN FOREST PRIVATE LIMITED,1
SSS SAI VENEERS PRIVATE LIMITED,1
SUPER PLANTATIONS PRIVATE LIMITED,1
BLUE MOUNTAIN PLANTATIONS PRIVATE LIMITE D,1
KAMADGIRI INDUSTRIES LIMITED,1
VADAMALAI PLANTATIONS PRIVATE LIMITED,1
SOUTH HILL FARMS PRIVATE LIMITED,1
SHANTI PLANTATIONS PRIVATE LIMITED,1
MALAINADU TEAKS PRIVATE LIMITED,1
LEO TEAK TREE PLANTATIONS PRIVATE LIMITED,1
ARCHANA PLANTATIONS LIMITED,1
GOLDEN HILL PRODUCTS LIMITED,1
TIRUPUR PLANTATIONS PRIVATE LIMITED,1
JSK PLANTATIONS PRIVATE LIMITED,1
GARNET PLANTATIONS PRIVATE LIMITED,1
OPAL PLANTATIONS PRIVATE LIMITED,1
ZINNIA PLANTATIONS PRIVATE LIMITED,1
CAUVERY PLANTATIONS PRIVATE LIMITED,1
EMERALD PLANTATIONS PRIVATE LIMITED,1
MAHANADHI PLANTATIONS PRIVATE LIMITED,1
TURQUOISE PLANTATIONS PRIVATE LIMITED,1
SAPPHIRE PLANTATIONS PRIVATE LIMITED,1
GODAVARI PLANTATIONS PRIVATE LIMITED,1
PEARL PLANTATIONS PRIVATE LIMITED,1
NARMADA PLANTATIONS PRIVATE LIMITED,1
YAMUNA PLANTATIONS PRIVATE LIMITED,1
INDUS PLANTATIONS PRIVATE LIMITED,1
CLASSIC PLANTATIONS PRIVATE LIMITED,1
BIOGEN PLANTATIONS PRIVATE LIMITED,1
ANJANEYA PLANTATIONS PRIVATE LIMITED,1
POORANI PLANTATIONS PRIVATE LIMITED,1
BAGYALAKSHMI TEAK PLANTATIONS PRIVATE LI MITED,1
P G C TIMBER PLANTATIONS PRIVATE LIMITED,1
BISMILLAH TIMBER PRIVATE LIMITED,1
ESAKKI JATROPHA DEVELOPMENT COMPANY PRIV ATE LIMITED,1
TAMILNADU SANDALWOOD FOUNDATION PRIVATE LIMITED,1
SAMBASIVA BIO-FUELS PRIVATE LIMITED,1
LIGNA PARQUET INDUSTRIES PRIVATE LIMITED,1
YEKEDIAR ESTATES PRIVATE LIMITED,1
GOMATHI FARMS PVT. LTD.,1
THENNAD GREEN FOREST LIMITED,1
EMERALD GREEN FOREST LIMITED,1
COSMOS FOREST LTD,1
PRABU GREEN FOREST LIMITED,1
SATHISH GREAT GIFT (TEAK) PRIVATE LIMITE D,1
MOTHER LAND ORCHARDS PRIVATE LIMITED,1
TIST TREE PLANTING INDIA PRIVATE LIMITED,1
NASHIKA INDUSTRIES PRIVATE LIMITED,1
K-MARK TIMBERS PRIVATE LIMITED,1
GLORY 78 CHENNAI PLANTATIONS PRIVATE LIMITED,1
MEENAKSHI FARM HOUSE INDIA PRIVATE LIMITED,1
BAY LEAVES TRADE INDIA PRIVATE LIMITED,1
RELIABLE AGRO MANAGEMENT COMPANY LIMITED,1
KAVIYA AGRO PRIVATE LIMITED,1
SUGSAR EDUTECH PRIVATE LIMITED,1
GROUPE SPEED CONTROLS PRIVATE LIMITED,1
1. CHANDANAPREMI AROMA PRIVATE LIMITED,1
METSTAMP DESIGNS INDIA PRIVATE LIMITED,1
RANAKPUR PLYWOODS PRIVATE LIMITED,1
AJANTHAA PLYWOOD PRIVATE LIMITED,1
DOORS & MORE WOOD PRODUCTS LIMITED,1
CHERUB COIR PRODUCTS PRIVATE LIMITED,1
DREAMMAKERS (INDIA) SPRINGMATTRESS PRIVATE LIMITED,1
SRI VENKATESA PAPER AND BOARDS LIMITED,1
G V G PAPER MILLS PRIVATE LIMITED,1
THABASRE BOARD MILLS PRIVATE LIMITED,1
RUBY COMPUTER FORMS PRIVATE LIMITED,1
KONGO PRINT PACKIN PRIVATE LIMITED,1
AMARAVATHI PAPER AND BOARDS PRIVATE LIMI TED,1
JAGATJANANI PAPERS LIMITED,1
SCAN TECH PAPER AND BOARDS PRIVATE LIMITED,1
SRI KARPAGA VINAYAGA PAPERS PRIVATE LIMITED,1
G.D. PAPER BOARD PRIVATE LIMITED,1
SRI ARTHANAREESWARA PAPER AND BOARDS PRIVATE LIMITED,1
ASJITA AGRO AND ALLIED PRODUCTS PRIVATE LIMITED,1
SASTHA PAPER MILLS PRIVATE LIMITED,1
CITY TEAM PAPERS PRIVATE LIMITED,1
CHERAN PAPER AND BOARDS PRIVATE LIMITED,1
SRI ANDAL PAPER MILLS PRIVATE LIMITED,1
JAYAM PAPER MILL PRIVATE LIMITED,1
STORA PAPER AND BOARDS PRIVATE LIMITED,1
ALL WIN PAPER PRIVATE LIMITED,1
BERNA ENTERPRIESES PRIVATE LIMITED,1
A.V.N.AGRO AND PAPER PRODUCTS PRIVATE LI MITED,1
BALAMURUGAN PAPER AND BOARDS PRIVATE LIM ITED,1
KODAI PAPER AND BOARDS PRIVATE LIMITED,1
SHRIVAIKUNTH PAPER AND BOARDS PRIVATE LIMITED,1
MENAKA PAPER AND BOARDS PRIVATE LIMITED,1
LUXURY PAPERS PRIVATE LIMITED,1
SRI VENKATABALAJI PAPER MILLS PRIVATE LI MITED,1
SENTHIL PAPERS AND BOARDS PRIVATE LIMITED,1
ECO PULP PRODUCTS INDIA PRIVATE LIMITED,1
VENKRAFT PAPER MILLS PRIVATE LIMITED,1
SRI RAGHUNANDA PAPER AND BOARDS PRIVATE LIMITED,1
AKSHARA PAPERS PRIVATE LIMITED,1
ZION PAPER MILLS PRIVATE LIMITED,1
DURAKRAFT PAPERS PRIVATE LIMITED,1
SREE MAHA GANAPATHY PAPER AND BOARD MILLS PRIVATE LIMITED,1
SPECTRA PACKS PRIVATE LIMITED,1
GITHA BOARDS PRIVATE LIMITED,1
KAMADHENU PAPER BOARD MILLS PRIVATE LIMI TED,1
REVATHI CONEQUIP PRIVATE LIMITED,1
PADMA PACKAGES PRIVATE LIMITED,1
SIRVANI BOARDS PRIVATE LIMITED,1
JAYAKRISHNA PAPER BOARD PRIVATE LIMITED,1
SERVALAKSHMI PAPER AND BOARDS PRIVATE LI MITED,1
AUROMANDEL PAPER AND BOARD PRIVATE LIMIT ED,1
SALEM PAPER BOARDS PRIVATE LIMITED,1
PALANIAPPA PAPER BOARDS PRIVATE LIMITED,1
VENKATALAKSHMI PAPER AND BOARDS PRIVATE LIMITED,1
GLOBE INDIA PACKAGING PRIVATE LIMITED,1
ANNAI PAPER AND BOARDS PRIVATE LIMITED,1
B V V PAPER INDUSTRIES LIMITED,1
SANTHAM PACKAGING AND ENGINEERING PRIVATE LIMITED,1
INSTA PACK PRIVATE LIMITED,1
TREND MARKS AGENCIES PRIVATE LIMITED,1
SRI SELVA GANAPATHY PAPER MILLS PRIVATE LIMITED,1
SARAVANA PACKAGINGS PRIVATE LIMITED,1
ABIRAMAVALLI CARTONS PRIVATE LIMITED,1
BHARATHI PACKAGING PRIVATE LIMITED,1
MONTAGE PACKAGERS PRIVATE LIMITED,1
RAMYA PAPER BOARDS PRIVATE LIMITED,1
USHA ASSOCIATES PRIVATE LIMITED,1
VEDASANDUR PACKAGING PRIVATE LIMITED,1
HARINI EDP PRIVATE LIMITED,1
SHANKAR PAPER AND BOARD MILLS PRIVATE LIMITED,1
IDEAL BOARDS PRIVATE LIMITED,1
CAUVERY BOARDS PRIVATE LIMITED,1
COIMBATORE PACKAGING COMPANY PRIVATE LIMITED,1
KARISHMAH INDUSTRIAL PACKAGES PRIVATE LIMITED,1
DESIGNS CORRUGATED PACKAGING PRIVATE LIM ITED,1
THIRUMALA PAPER MILLS PRIVATE LIMITED,1
VIGNESH PAPER MILLS PRIVATE LIMITED,1
ACCEL SERVICES PRIVATE LIMITED,1
VERSA PACK PRIVATE LIMITED,1
SARASWATI UDYOG INDIA LIMITED,1
KOVAI MARUTHI PAPERS AND BOARDS PRIVATE LIMITED,1
SINDHU PAPER BOARD PRIVATE LIMITED,1
KAPILA PAPER AND BOARDS PRIVATE LIMITED,1
HANURAAG PACKAGING SYSTEMS PRIVATE LIMITED,1
DWARAKA PAPER PRODUCTS PRIVATE LIMITED,1
KONGU PAPER AND BOARDS PRIVATE LIMITED,1
ERODE UDAYAM BOARDS AND CHEMICALS PRIVAT E LIMITED,1
CROWN LABELS PRIVATE LIMITED,1
SRI PAVALAMBIGAI PAPER AND BOARDS PRIVATE LIMITED,1
SARADHAMBIKA PAPER AND BOARD MILLS PRIVATE LIMITED,1
TALENT PAPER AND BOARDS PRIVATE LIMITED,1
PARAMOUNT CORRUGATORS PRIVATE LIMITED,1
PROMPT PAPER PRODUCTS PRIVATE LIMITED,1
J R PACKAGES PRIVATE LIMITED,1
NADUVAI PULP AND PAPER MACHINES PRIVATE LIMITED,1
MAGUDAM PAPER AND BOARDS PRIVATE LIMITED,1
REGAL PAPER AND BOARDS PRIVATE LIMITED,1
PANTHER OFFSET AND PACKAGINGS PRIVATE LI MITED,1
PPL ENTERPRISES LIMITED,1
A S R PACKAGING PRIVATE LIMITED,1
K.S.M PACKING INDUSTRY PRIVATE LIMITED,1
KARTHIKEYA PAPERS (INDIA) PRIVATE LIMITE D,1
AURA PACK INDIA PRIVATE LIMITED,1
ECO DURAPACKS INDIA PRIVATE LIMITED,1
RANJANA PACKS (INDIA) PRIVATE LIMITED,1
EFFAA PACKING PRIVATE LIMITED,1
PRICOL RETREATS LIMITED,1
K N R PACKAGING INDIA PRIVATE LIMITED,1
SUDIRMAN PAPER PRIVATE LIMITED,1
THASRA CONVERTORS PRIVATE LIMITED,1
SANTOSH PAPER TUBES PRIVATE LIMITED,1
SENTHIL MURUGAN PAPER BOARD MILLS PRIVATE LIMITED,1
SOWMYAS PAPER PRODUCTS PRIVATE LIMITED,1
SVPB SPECIALITY PAPERS PRIVATE LIMITED,1
V.S.N. PAPER MILLS PRIVATE LIMITED,1
SALAMS PACKAGING INDUSTRIES PRIVATE LIMITED,1
MAVIRA PACKAGES PRIVATE LIMITED,1
MARKSMAN PAPER BOXES PRIVATE LIMITED,1
SOVEREIGNN COMPUTER FORMS PRIVATE LIMITED,1
PENTAGON PAPER PRODUCTS PRIVATE LIMITED,1
WINTECH PAPER AND BOARDS PRIVATE LIMITED,1
PIONEER PACKPRODUCTS INDIA PRIVATE LIMITED,1
BLUEBIRD PUBLICATIONS PRIVATE LIMITED,1
HERITAGE PRINTERS LIMITED,1
COIMBATORE LITHO WORKS PRIVATE LIMITED,1
KALAIVANI PRESS PRIVATE LIMITED,1
RAJAT WAFFLES AND SNACKS PRIVATE LIMITED,1
ALLETS PRINTS AND ARTS PRIVATE LIMITED,1
KANCHI PRINTS PRIVATE LIMITED,1
SOUTHERN GRAPHIC CARDS PRIVATE LIMITED,1
G PRINT PRIVATE LIMITED,1
COLOUR GRAPHICS PRIVATE LIMITED,1
KAMALAM GRAPHICS PRIVATE LIMITED,1
COLLINS PUBLICATIONS PRIVATE LIMITED,1
KALAIMANI OFFSET MACHINES (INDIA) LIMITED,1
PAKALL GRAPHICS PRIVATE LIMITED,1
ANNA PRINTERS PRIVATE LIMITED,1
PRISMACH PRINTERS PRIVATE LIMITED,1
SNOWHITE BUSINESS FORMS PRIVATE LIMITED,1
KALAI ART PRINTERS PRIVATE LIMITED,1
SASTA BUSINESS FORMS PRIVATE LIMITED,1
ERA CREATORS PRINTING COMPANY PRIVATE LI MITED,1
CREATOR IMPRESSIONS PRIVATE LIMITED,1
TSK PRINT MEDIA PRIVATE LIMITED,1
SHEVAROY GRAVURE MARK PRIVATE LIMITED,1
OPAL PRODUCTS PRIVATE LIMITED,1
AUTOPRINT CUSTOMER CARE PRIVATE LIMITED,1
BLAZE CARD PRIVATE LIMITED,1
GAIN CARDS PRIVATE LIMITED,1
EXECUTIVE FORMS PRIVATE LIMITED,1
SPECTRUM CARD TAMIL NADU PRIVATE LIMITED,1
VRP OIL AND FUEL PRIVATE LIMITED,1
PIONEER BIO FUELS PRIVATE LIMITED,1
MAATRIX FREIGHT SERVICES PRIVATE LIMITED,1
GREENFENS BIO-DIESEL PRIVATE LIMITED,1
PROSPEROUS PETRO CHEMICALS PRIVATE LIMITED,1
JOY GASES LIMITED,1
PETROLEUM TECHNOLOGIES INDIA PRIVATE LIMITED,1
SYMBIOGEN BIOTECHNOLOGIES PRIVATE LIMITED,1
SRI RAM BIO DIESEL PRIVATE LIMITED,1
KARUNA CHEMICAL INDUSTRIES PRIVATE LIMITED,1
METRO CHEMICALS PRIVATE LIMITED,1
VICTORIA LABORATORIES PRIVATE LIMITED,1
MILIEU INTEREUR INFUSION FLUIDS PRIVATE LIMITED,1
SRI RAMAKRISHNA CARBIDES AND CHEMICALS PRIVATE LIMITED,1
CONCORD CHEMICALS PRIVATE LIMITED,1
INTERFIT INDIA LIMITED,1
P J CHEMICALS AND INVESTING CO PRIVATE LIMITED,1
SALEM CHEMICALS PRIVATE LIMITED,1
V.R. CHEMICALS PRIVATE LIMITED,1
CUTE CHEMICALS PRIVATE LIMITED,1
GODYA CHEMICALS ENTERPRISES PRIVATE LIMI TED,1
SUBRAMANYA CHEMICALS COMPANY PRIVATE LIMITED,1
DHARAPURAM DYECHEM PRIVATE LIMITED,1
SAMSON CHEMICALS PRIVATE LIMITED,1
SRI LAXMI OXYGEN PRIVATE LIMITED,1
SRI MOOKAMBIKA CHEMICAL INDUSTRIES PRIVA TE LIMITED,1
VETRIVEL CHEMICAL INDUSTRIES PRIVATE LIMITED,1
RASIPURAM CHEMICAL INDUSTRIES PRIVATE LIMITED,1
GOR CHEMIC INDUSTRIAL PRODUCTS PRIVATE L IMITED,1
SALEM OXYGEN PRIVATE LIMITED,1
MARUTHI ACETYLENE COMPANY PRIVATE LIMITED,1
RAM OXYGEN PRIVATE LIMITED,1
JAYALAKSHMI CHEMICALS PRIVATE LIMITED,1
SREE PRAVEENA OXYGEN PRIVATE LIMITED,1
SRI VELVEE MINERAL AND CHEMICALS LIMITED,1
NALAM CHEMICALS PRIVATE LIMITED,1
VISHNU NISCHAL CARBOHYDRATES PRIVATE LIM ITED,1
YOGAMBIGAI CHEMICALS (INDIA) PRIVATE LIM ITED,1
KURINCHI CHEMICALS PRIVATE LIMITED,1
G.SHURRIA FARMS PRIVATE LIMITED,1
AARVEE CHEM PRIVATE LIMITED,1
MARIMAN CHEMICALS PRIVATE LIMITED,1
HAMSAVENI CARBIDES AND CHEMICALS PRIVATE  LIMITED,1
GEM CHEMICALS PRIVATE LIMITED,1
FYTOCARE CHEMICALS PRIVATE LIMITED,1
KONGUNADU CHEMICALS PRIVATE LIMITED,1
ARIES CHEMICALS PRIVATE LIMITED,1
SUNCO BIOTECH LIMITED,1
MATHUR CORR TECH PRIVATE LIMITED,1
ARTHANARI ENTERPRISES PRIVATE LIMITED,1
TANEX CHEMICALS PRIVATE LIMITED,1
RAJESWARI ORGANICS PRIVATE LIMITED,1
SIRUVANI CHEMICALS PRIVATE LIMITED,1
MAKARA CHEMICALS TECH PRIVATE LIMITED,1
NETHRA ENTERPRISES PRIVATE LIMITED,1
CHANAKYA CHEMICALS AND PIGMENTS PRIVATE LIMITED,1
P.S.K AGRO CHEMICALS PRIVATE LIMITED,1
RICOR CHEMICALS INDIA PRIVATE LIMITED,1
GCL CHEMICALS INDIA PRIVATE LIMITED,1
THIO CHEMI PRIVATE LIMITED,1
SK AND VA CHEMICAL INDUSTRIES PRIVATE LIMITED,1
BELONII CHEMICALS AND AGRO SERVICES PRIVATE LIMITED,1
YERCAUD PESTICIDES PRIVATE LIMITED,1
GREENPLUS MANURES PRIVATE LIMITED,1
BACTO AGRO CULTURE CARE PRIVATE LIMITED,1
PANKAJAM POLY CHEM INDUSTRIES PRIVATE LI MITED,1
R N POLY CONTAINER PRIVATE LIMITED,1
SOWBAKIYA POLYPACKS PRIVATE LIMITED,1
T STANES AND COMPANY LIMITED,1
SUPA AGRO CHEMICALS PRIVATE LIMITED,1
NARMADA CHEMICALS PRIVATE LIMITED,1
KOVEI PESTICIDE PRIVATE LIMITED,1
MAHA APPARELS PRIVATE LIMITED,1
KALPATHARU PESTICIDES (CBE )PRIVATE LIMITED,1
GREEN TECH AGRO PRODUCTS PRIVATE LIMITED,1
VAIKAI AGRO CHEMICALS PRIVATE LIMITED,1
S.K. AGRO CHEM PRIVATE LIMITED,1
HITRON HERBAL SEED COAT PRIVATE LIMITED,1
SHIVSAKTHI CHEMICALS PRIVATE LIMITED,1
WELBRO PAINTS PRIVATE LIMITED,1
ASTRA NUTRACEUTICALS PRIVATE LTD,1
SUCRAM PHARMACEUTICALS PRIVATE LIMITED,1
SHREYAA TRADELINKS PRIVATE LIMITED,1
CELGENE LIFECARE PRIVATE LIMITED,1
CHARISSA PSION PHARMACEUTICALS PRIVATE LIMITED,1
ZEDNA LIFE SCIENCE PRIVATELIMITED,1
BIDWELLS PHARMA PRIVATE LIMITED,1
ATOZETA HEALTH SOLUTIONS PRIVATE LIMITED,1
RACE PHARMACEUTICALS PRIVATE LIMITED,1
CU-V-KAR GENETIC MEDICINE PRIVATE LIMITED,1
VALCHEM LIFE SCIENCES PRIVATE LIMITED,1
APTIMA PHARMACEUTICALS PRIVATE LIMITED,1
AREETE LIFE SCIENCE PRIVATE LIMITED,1
GREENLAND HEALTHCARE (INDIA) PRIVATE LIMITED,1
DARWIN LIFE SCIENCES PRIVATE LIMITED,1
ZAP PHARMACEUTICALS PRIVATE LIMITED,1
STERIL-GENE LIFE SCIENCES PRIVATE LIMITED,1
VERACITY CURE PHARMACEUTICAL PRIVATE LIMITED,1
WELLWIN PHARMA INTERNATIONAL LIMITED,1
SUTALIYA PARENTERALS LIMITED,1
SIDDHACHAL PHARMACEUTICALS PRIVATE LIMITED,1
NEODOX ENTERPRISES PRIVATE LIMITED,1
AW PHARMACEUTICALS PRIVATE LIMITED,1
ORISON HERBALS PRIVATE LIMITED,1
SUNDEW LIFE SCIENCES PRIVATE LIMITED,1
P.V.BIO-CHEM INDIA PRIVATE LIMITED,1
MALAR SOAPS AND DETERGENT PRIVATE LIMITE D,1
PREMIER SOAPS AND COSMETICS PRIVATE LIMITED,1
FINE DETERGENTS PRIVATE LIMITED,1
SHRIRAMBHARATH CHEMICALS AND DETERGENTS PRIVATE LIMITED,1
ANSA COSMOCHEMS PRIVATE LIMITED,1
NATURE S GRACE INTERNATIONAL PRIVATE LIMITED,1
SRI BAALAGURU CHEMICALS PRIVATE LIMITED,1
ULTIMATE CARE PRODUCTS PRIVATE LIMITED,1
CALCIMAG CHEMICALS INDIA PRIVATE LIMITED,1
KALPATARU CHEMICALS PRIVATE LIMITED,1
GLOBAL CALCIUM PRIVATE LIMITED,1
LASER CARBONS PRIVATE LIMITED,1
SALEM CARBOCHEM LIMITED,1
ALAGU AIR PRODUCTS PRIVATE LIMITED,1
N V S CHEMPROS PRIVATE LIMITED,1
SHRIMAN GASES LIMITED,1
V N S CHEMICALS PRIVATE LIMITED,1
DITEX CHEMICALS PRIVATE LIMITED,1
ANNAIABIRAMI CHEMICALS PRIVATE LIMITED,1
K.K.P. OILS AND LUBRICANTS PRIVATE LIMITED,1
SALEM GELATIN PRIVATE LIMITED,1
GDR FOUNDRY CHEMICALS PRIVATE LIMITED,1
LUBAR CHEMICALS INDIA PRIVATE LIMITED,1
COCO SHELL CARBON PRIVATE LIMITED,1
KOYAS POLYMERS PRIVATE LIMITED,1
SANKARI CHEMICAL INDUSTRIES PRIVATE LIMITED,1
VELAVAN GASES PRIVATE LIMITED,1
SRI VENKATESWARA OXYGEN PRIVATE LIMITED,1
M.R.P.CHEMICALS PRIVATE LIMITED,1
DARLING PROPERTIES PRIVATE LIMITED,1
SWASTIC DYESTUFFS PRIVATE LIMITED,1
T.R.S. NITRUM PRIVATE LIMITED,1
GAUSAN CHEMICAL INDUSTRIES PRIVATE LIMITED,1
CHARAM TECHNO CHEMICAL AND EQUIPMENTS PRIVATE LIMITED,1
TRACE AGRO CHEMICALS PRIVATE LIMITED,1
BRAMWEL CHEMICALS PRIVATE LIMITED,1
S.B.S. FINCHEM PRIVATE LIMITED,1
RABAN CHEMICALS PRIVATE LIMITED,1
SASURI FASTENERS PRIVATE LIMITED,1
THAMIRAPARANI CHEMICALS PRIVATE LIMITED,1
SRI MARUTHI VIKNES FASTENERS PRIVATE LIM ITED,1
STAANDARD ENERGY PRODUCTS AND CHEMICALS PRIVATE LIMITED,1
UTRA CHEM PRIVATE LIMITED,1
LIFECAARE NITROUS INDIA PRIVATE LIMITED,1
ARJUN NITROUS PRIVATE LIMITED,1
NIPPON INKS AND PRODUCTS PRIVATE LIMITED,1
YESSESS CHEM PRODUCTS PRIVATE LIMITED,1
NILGIRIS CHEMICAL STONEWARE COMPANY PRIVATE LIMITED,1
SOUTHERN PEST CONTROLS PRIVATE LIMITED,1
SRI YOGALAKSHMI CHEMICALS PRIVATE LIMITED,1
CRYSTAL DYES AND CHEMICALS INDIA PRIVATE  LIMITED,1
CALCIUM INDIA PRIVATE LIMITED,1
VICTUS LABORATORIES INDIA PRIVATE LIMITED,1
CALPRO MINERAL TECHNOLOGIES INDIA PRIVATE LIMITED,1
ENERGY SPECIFIC INDIA PRIVATE LIMITED,1
PRANAR OILS AND CHEMICALS INDIA PRIVATE LIMITED,1
M.P. FIBRES PRIVATE LIMITED,1
THENGALPALAYAM MONO FAB PRIVATE LIMITED,1
PAGO FIBRES PRIVATE LIMITED,1
SOUTH INDIAN RUBBER WORKS LIMITED,1
STANES TYRE AND RUBBER PRODUCTS LIMITED,1
ASHOK TYRE RETREADING CO PRIVATE LIMITED,1
THIRUMBADI RUBBER COMPANY LINMITED,1
ELGI RUBBER PRODUCTS LIMITED,1
VALPARAI RUBBERS PRIVATE LIMITED,1
GREENVEE RUBBER PRODUCTS PRIVATE LIMITED,1
SRI PALANIAPPA RUBBER INDUSTRIES PRIVATE  LIMITED,1
ANNAMALAIYAR TYRE RETREADING CO PRIVATE LIMITED,1
OM RUBBER INDUSTRIES PRIVATE LIMITED,1
ELASTOCAPS PRIVATE LIMITED,1
SHANBAGAM TUBES PRIVATE LIMITED,1
SAKTHI RETRADING COMPANY PRIVATE LIMITED,1
MURUGAMANDOR STAMPINGS PRIVATE LIMITED,1
BALAJI RUBBER INDUSTRIES PRIVATE LIMITED,1
PRANKA PRESSING AND STAMPING PRIVATE LIMITED--------------------------,1
SELMA RUBBER INDUSTRIES PRIVATE LIMITED,1
KOOLTREAD LIMITED,1
PRS TYRES LIMITED,1
EMINENT RUBBERS PRIVATE LIMITED,1
TECHNO RUBBER AND ALLIED PRODUCTS (COIMBATORE) PRIVATE LIMITED,1
HI-TECH INDUSTRIAL LINING PRIVATE LIMITED,1
TAMILNADU SPONGE LIMITED,1
SRIPATHY RUBBERS PRIVATE LIMITED,1
PRIME RUBBER PRODUCTS PRIVATE LIMITED,1
ARUNA RUBBER LININGS PRIVATE LIMITED,1
POLY TECH RUBBER INDUSTRIES PRIVATE LIMI TED,1
DOMI TUBES PRIVATE LIMITED,1
SEYAM CRUMB RUBBER MILLS PRIVATE LIMITED,1
GEEVEEAR RUBBERS PRIVATE LIMITED,1
TANRUB LININGS PRIVATE LIMITED,1
T.M. RUBBER PRODUCTS PRIVATE LIMITED,1
ALPHA SYMPAL PRIVATE LIMITED,1
SRI GURUVAYURAPPAN RUBBERS PRIVATE LIMITED,1
FINE TYRES PRIVATE LIMITED,1
ENKAY RUBBERS PRIVATE LIMITED,1
NAVRANG RUBBER PRODUCTS PRIVATE LIMITED,1
PRABHASON RUBBERS PRIVATE LIMITED,1
J J M TYREAGE PRIVATE LIMITED,1
BLUEMOUNTAIN TREADS PRIVATE LIMITED,1
BHAVANI INFIN SERVICES INDIA PRIVATE LIMITED,1
RUNLON TREADS PRIVATE LIMITED,1
BALAJI RUBBER AND RECLAIMS PRIVATE LIMITED,1
SAWATANI RUBBERS INDIA PRIVATE LIMITED,1
FATHIMA TYRES PRIVATE LIMITED,1
RIDON RUBBERS PRIVATE LIMITED,1
M D TAPES (INDIA) PRIVATE LIMITED,1
SALEM RUBBER LININGS PRIVATE LIMITED,1
BIDAR RUBBER AND RECLAIMS PRIVATE LIMITED,1
ARYA FLUID ENGINEERING INDIA PRIVATE LIMITED,1
INDIAN WHEEL & TYRE COMPANY PRIVATE LIMITED,1
SUN TREADS INDIA PRIVATE LIMITED,1
VKM POLYMERS LIMITED,1
ARUL RUBBERS PRIVATE LIMITED,1
J MAGNA RUBBERS PRIVATE LIMITED,1
KANPOWER HOSES INDIA PRIVATE LIMITED,1
S F FLAPS PRIVATE LIMITED,1
ESWAR RUBBER PRODUCTS PRIVATE LIMITED,1
RAJMOHAN RUBBER FACTORY PRIVATE LIMITED,1
NAGOOR ANDAVAR RUBBER WORKS PRIVATE LIMI TED,1
SITHAM FLUID SEALS PRIVATE LIMITED,1
ARUL POLYMERS PRIVATE LIMITED,1
SHAMBHAVI POLYMERS PRIVATE LIMITED,1
VREDESTEIN ELGI RECYCLING PRIVATE LIMITED,1
AKS RUBBERS PRIVATE LIMITED,1
SIVANANDHA PIPE FITTINGS LIMITED,1
PRAGA INDUSTRIES PRIVATE LIMITED,1
MODOPLAST PRIVATE LIMITED,1
SOUTHERN PLASTICS PRIVATE LIMITED,1
TUFFLITE PLASTICS PRIVATE LIMITED,1
MANIAM PLASTICS PRIVATE LIMITED,1
NILGIRI PLASTICS PRIVATE LIMITED,1
SETHU POLYMERS PRIVATE LIMITED,1
PREMIER EVOLVICS PRIVATE LIMITED,1
BLOSSOM PLASTICS AND PACKAGING COMPANY PRIVATE LIMITED,1
VINDYA ELECTRO INSULATIONS PRIVATE LIMITED,1
KATHERAS PLASTIC INDUSTRIES PRIVATE LIMI TED,1
POLYFINES INDIA LIMITED,1
SALEM POLY PACKS LIMITED,1
TUTELAR PACKS PRIVATE LIMITED,1
ALLIED POLYMERS PRIVATE LIMITED,1
YERCAUD POLYSAKS PRIVATE LIMITED,1
CANTINEX PRIVATE LIMITED,1
RANISATI PLASTIC INDUSTRIES PRIVATE LIMI TED,1
RASI PLASTIC PRIVATE LIMITED,1
